num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
3242,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,2,0,0
3243,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,3,1,0
3244,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,4,0,1
3245,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,5,1,1
3246,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,6,1,1
3247,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,7,1,0
3248,315,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,8,1,0
3249,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,M,42,V,C,VC,1,1,1
3250,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,2,0,0
3251,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,3,1,0
3252,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,4,0,1
3253,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,C,VC,5,1,1
3254,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,6,0,0
3255,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,7,0,1
3256,316,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,8,0,1
3257,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,1,1,1
3258,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,2,0,0
3259,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,3,1,0
3260,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,4,1,0
3261,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,5,1,1
3262,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,6,1,1
3263,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,7,1,0
3264,316,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,8,0,1
3265,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,42,V,C,VC,1,0,0
3266,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,2,1,1
3267,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,3,0,1
3268,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,4,0,1
3269,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,C,VC,5,1,1
3270,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,6,0,0
3271,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,7,1,0
3272,317,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,8,0,1
3273,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,1,1,1
3274,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,2,0,0
3275,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,3,1,0
3276,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,4,0,1
3277,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,5,1,1
3278,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,6,1,1
3279,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,7,1,0
3280,317,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,8,0,1
3281,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,42,V,C,VC,1,0,0
3282,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,2,1,1
3283,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,3,1,0
3284,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,4,1,0
3285,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,C,VC,5,0,0
3286,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,V,I,VI,6,1,1
3287,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,C,IC,7,1,0
3288,318,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,42,I,I,II,8,0,1
3289,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,1,1,1
3290,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,2,1,1
3291,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,3,1,0
3292,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,4,0,1
3293,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,C,VC,5,0,0
3294,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,V,I,VI,6,1,1
3295,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,C,IC,7,1,0
3296,318,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,42,I,I,II,8,0,1
3297,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,V,C,VC,1,1,1
3298,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,V,I,VI,2,0,0
3299,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,I,C,IC,3,1,0
3300,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,I,I,II,4,0,1
3301,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,V,C,VC,5,1,1
3302,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,V,I,VI,6,1,1
3303,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,I,C,IC,7,1,0
3304,318,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,42,I,I,II,8,1,0
3305,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,M,43,V,C,VC,1,1,1
3306,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,2,1,1
3307,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,3,1,0
3308,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,4,0,1
3309,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,C,VC,5,1,1
3310,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,6,1,1
3311,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,7,1,0
3312,319,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,8,0,1
3313,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,1,1,1
3314,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,2,1,1
3315,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,3,1,0
3316,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,4,0,1
3317,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,5,1,1
3318,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,6,1,1
3319,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,7,1,0
3320,319,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,8,0,1
3321,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre,23,M,43,V,C,VC,1,1,1
3322,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,2,0,0
3323,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,3,0,1
3324,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,4,0,1
3325,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,C,VC,5,1,1
3326,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,6,1,1
3327,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,7,1,0
3328,320,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,8,0,1
3329,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,1,1,1
3330,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,2,1,1
3331,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,3,0,1
3332,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,4,0,1
3333,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,5,1,1
3334,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,6,1,1
3335,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,7,1,0
3336,320,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,8,0,1
3337,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre,22,F,43,V,C,VC,1,1,1
3338,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,2,0,0
3339,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,3,0,1
3340,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,4,0,1
3341,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,C,VC,5,0,0
3342,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,6,1,1
3343,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,7,0,1
3344,321,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,8,0,1
3345,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,1,1,1
3346,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,2,0,0
3347,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,3,0,1
3348,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,4,1,0
3349,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,5,1,1
3350,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,6,1,1
3351,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,7,1,0
3352,321,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,8,0,1
3353,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,43,V,C,VC,1,0,0
3354,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,2,1,1
3355,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,3,1,0
3356,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,4,0,1
3357,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,C,VC,5,1,1
3358,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,V,I,VI,6,1,1
3359,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,C,IC,7,1,0
3360,322,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,43,I,I,II,8,0,1
3361,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,1,1,1
3362,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,2,1,1
3363,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,3,0,1
3364,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,4,0,1
3365,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,C,VC,5,1,1
3366,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,V,I,VI,6,1,1
3367,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,C,IC,7,1,0
3368,322,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,43,I,I,II,8,0,1
3369,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,V,C,VC,1,1,1
3370,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,V,I,VI,2,1,1
3371,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,I,C,IC,3,0,1
3372,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,I,I,II,4,0,1
3373,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,V,C,VC,5,1,1
3374,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,V,I,VI,6,1,1
3375,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,I,C,IC,7,1,0
3376,322,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,43,I,I,II,8,0,1
3377,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,44,V,C,VC,1,1,1
3378,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,2,1,1
3379,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,3,1,0
3380,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,I,II,4,0,1
3381,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,C,VC,5,1,1
3382,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,6,1,1
3383,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,7,0,1
3384,323,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,I,II,8,0,1
3385,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,C,VC,1,1,1
3386,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,I,VI,2,1,1
3387,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,C,IC,3,0,1
3388,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,I,II,4,0,1
3389,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,C,VC,5,1,1
3390,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,I,VI,6,1,1
3391,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,C,IC,7,1,0
3392,323,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,I,II,8,0,1
3393,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,44,V,C,VC,1,1,1
3394,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,2,0,0
3395,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,3,0,1
3396,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,I,II,4,1,0
3397,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,C,VC,5,1,1
3398,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,6,0,0
3399,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,7,1,0
3400,324,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,I,II,8,0,1
3401,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,C,VC,1,1,1
3402,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,I,VI,2,1,1
3403,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,C,IC,3,0,1
3404,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,I,II,4,0,1
3405,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,C,VC,5,1,1
3406,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,V,I,VI,6,1,1
3407,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,C,IC,7,1,0
3408,324,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,44,I,I,II,8,0,1
3409,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,44,V,C,VC,1,0,0
3410,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,2,1,1
3411,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,3,0,1
3412,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,I,II,4,0,1
3413,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,C,VC,5,1,1
3414,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,V,I,VI,6,1,1
3415,325,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,44,I,C,IC,7,1,0
